time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-02-18T13:16:11.300Z,17.913,-66.2915,14.05,2.25,md,6,221,0.1274,0.13,pr,pr71440388,2024-02-18T13:52:56.340Z,"7 km S of Salinas, Puerto Rico",earthquake,0.77,1.45,0.0204176207173985,6,reviewed,pr,pr
2024-02-18T13:15:23.914Z,60.8184,-150.6088,46.5,1.4,ml,,,,0.46,ak,ak0242995wnb,2024-03-08T23:52:28.108Z,"12 km SSE of Point Possession, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2024-02-18T12:53:31.530Z,33.1345,-115.6248333,8.26,1.45,ml,43,41,0.03979,0.21,ci,ci40672384,2024-02-22T21:49:32.970Z,"10 km W of Calipatria, CA",earthquake,0.2,0.44,0.261,37,reviewed,ci,ci
2024-02-18T12:40:58.450Z,38.8286667,-122.8516693,1.67,0.41,md,8,89,0.004216,0,nc,nc74004351,2024-02-18T15:02:15.651Z,"10 km NW of The Geysers, CA",earthquake,0.4,0.92,0.24,10,automatic,nc,nc
2024-02-18T12:38:48.452Z,65.5723,-144.596,12.9,1.2,ml,,,,0.67,ak,ak024298pgej,2024-03-08T23:52:20.172Z,"9 km E of Central, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2024-02-18T12:32:54.720Z,58.1725,-155.355,1.23,-0.15,ml,8,123,,0.09,av,av91132658,2024-02-19T23:20:52.370Z,"85 km NW of Karluk, Alaska",earthquake,0.2,1,0.23231618771695,9,reviewed,av,av
2024-02-18T12:31:28.660Z,19.2005004882812,-155.477172851562,34.1800003051758,2.3900001,md,41,91,0.04706,0.119999997,hv,hv74115526,2024-02-18T12:33:14.130Z,"0 km SSE of Pāhala, Hawaii",earthquake,0.42,0.639999986,0.280000001,3,automatic,hv,hv
2024-02-18T12:27:51.180Z,53.8581666666667,-166.956333333333,2.71,-0.35,ml,5,251,,0.07,av,av91132648,2024-02-19T23:08:58.110Z,"27 km W of Dutch Harbor, Alaska",earthquake,0.72,2.44,0.150366764312163,5,reviewed,av,av
2024-02-18T12:27:43.770Z,33.6763333,-116.7755,14.78,0.9,ml,47,31,0.06182,0.14,ci,ci40672376,2024-02-20T14:42:25.242Z,"9 km SW of Idyllwild, CA",earthquake,0.15,0.27,0.159,26,reviewed,ci,ci
2024-02-18T12:25:58.053Z,43.2265,145.2705,102.034,4.1,mb,29,164,1.975,0.59,us,us7000m00l,2024-03-04T15:54:08.040Z,"26 km WSW of Nemuro, Japan",earthquake,7.06,9.008,0.158,11,reviewed,us,us
2024-02-18T12:22:56.040Z,55.3464,-159.0932,48.2,2.4,ml,,,,0.46,ak,ak024298m1pl,2024-03-08T23:52:19.937Z,"62 km S of Perryville, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2024-02-18T12:20:28.090Z,38.8231659,-122.7850037,0.84,0.84,md,12,102,0.01045,0.03,nc,nc74004346,2024-02-18T14:34:12.446Z,"5 km W of Cobb, CA",earthquake,0.3,0.8,0.25,13,automatic,nc,nc
2024-02-18T12:09:33.780Z,35.5263333,-117.5163333,5.51,1.13,ml,27,65,0.07451,0.13,ci,ci40672368,2024-02-22T21:42:52.489Z,"18 km SE of Ridgecrest, CA",earthquake,0.16,0.71,0.109,12,reviewed,ci,ci
2024-02-18T12:08:11.190Z,38.4986666666667,-112.895333333333,1.14,0.92,md,15,81,0.007414,0.12,uu,uu80040746,2024-02-22T16:33:44.290Z,"15 km NE of Milford, Utah",earthquake,0.35,0.57,0.0316252066914311,6,reviewed,uu,uu
2024-02-18T12:06:54.340Z,33.2666667,-116.4248333,5.07,0.86,ml,44,31,0.006608,0.19,ci,ci40672360,2024-02-19T20:32:10.692Z,"5 km WNW of Borrego Springs, CA",earthquake,0.17,0.33,0.197,19,reviewed,ci,ci
2024-02-18T12:06:27.803Z,31.618,-104.344,6.8689,1.9,ml,17,77,0.1,0.2,tx,tx2024dkqd,2024-02-19T22:04:37.193Z,"61 km S of Whites City, New Mexico",earthquake,1.1743965595845303,1.309037758608786,0.1,13,reviewed,tx,tx
2024-02-18T12:05:05.818Z,51.7707,-177.6706,68.3,2.1,ml,,,,0.29,ak,ak024298iahh,2024-03-08T23:52:27.903Z,"72 km W of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-02-18T11:58:05.560Z,38.8129997,-122.7581635,1.18,0.72,md,8,113,0.0176,0.01,nc,nc74004336,2024-02-18T12:25:12.736Z,"3 km WSW of Cobb, CA",earthquake,0.47,0.66,0.08,9,automatic,nc,nc
2024-02-18T11:56:57.780Z,38.8306667,-122.815,1.72,1.54,md,46,44,0.008218,0.04,nc,nc74004331,2024-02-27T16:20:26.950Z,"8 km NW of The Geysers, CA",earthquake,0.12,0.2,0.134,39,reviewed,nc,nc
2024-02-18T11:55:25.536Z,62.0954,-151.1712,70.2,1.6,ml,,,,0.43,ak,ak0242987m77,2024-03-08T19:55:23.913Z,"16 km NE of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2024-02-18T11:50:28.150Z,38.5036666666667,-112.892833333333,1.4,0.77,md,14,59,0.005287,0.09,uu,uu80040721,2024-02-21T22:52:42.780Z,"15 km NE of Milford, Utah",earthquake,0.26,0.44,0.154063650767939,5,reviewed,uu,uu
2024-02-18T11:48:09.939Z,9.337,125.7997,128.194,4.5,mb,84,52,2.263,0.96,us,us7000m00g,2024-03-04T15:59:55.040Z,"13 km SW of Adlay, Philippines",earthquake,9.37,5.572,0.064,72,reviewed,us,us
2024-02-18T11:44:27.920Z,38.7835007,-122.7418365,-0.18,1.04,md,9,88,0.02208,0.03,nc,nc74004326,2024-02-18T13:37:13.137Z,"1 km ENE of The Geysers, CA",earthquake,0.3,1.3,0.23,10,automatic,nc,nc
2024-02-18T11:40:33.247Z,60.9024,-151.5406,62.6,1.6,ml,,,,0.57,ak,ak0242984et4,2024-03-08T19:55:23.660Z,"27 km NNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2024-02-18T11:39:53.946Z,31.612,-104.503,8.5608,1.5,ml,18,142,0.1,0.2,tx,tx2024dkpp,2024-02-21T16:43:12.704Z,"63 km S of Whites City, New Mexico",earthquake,1.1694840395285935,0.8239009310216402,0.1,14,reviewed,tx,tx
2024-02-18T11:37:49.335Z,60.9462,-151.5274,64.2,2.2,ml,,,,0.57,ak,ak0242983t5t,2024-03-08T19:55:23.383Z,"25 km WSW of Tyonek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-02-18T11:37:15.410Z,21.6276,143.0159,298.139,4,mb,42,80,5.496,0.76,us,us7000m0uv,2024-03-04T16:22:18.040Z,"Mariana Islands region",earthquake,6.14,7.283,0.111,22,reviewed,us,us
2024-02-18T11:36:18.050Z,17.9048333333333,-66.2946666666667,12.95,2.37,md,14,195,0.136,0.21,pr,pr71440383,2024-02-18T11:56:56.050Z,"8 km S of Salinas, Puerto Rico",earthquake,0.72,0.61,0.137108266409948,7,reviewed,pr,pr
2024-02-18T11:36:00.000Z,35.2508333333333,-82.656,0.39,1.81,md,7,102,0.182,0.21,se,se60501633,2024-02-19T13:52:43.238Z,"7 km ENE of Brevard, North Carolina",earthquake,1.3,8.67,0.110916488186555,7,reviewed,se,se
2024-02-18T11:31:06.670Z,19.3581657409668,-155.098999023438,4.8600001335144,2.29,ml,49,125,0.02586,0.270000011,hv,hv74115491,2024-03-04T16:29:06.040Z,"12 km SSE of Fern Forest, Hawaii",earthquake,0.49,0.519999981,0.4,8,automatic,hv,hv
2024-02-18T11:28:43.710Z,38.07,-113.335333333333,0.52,1.83,ml,17,74,0.2689,0.13,uu,uu80040696,2024-02-20T19:39:44.600Z,"39 km WSW of Minersville, Utah",earthquake,0.42,1.46,0.0696430214655641,4,reviewed,uu,uu
2024-02-18T11:21:20.874Z,31.739,-104.113,6.0999,2,ml,21,59,0,0.2,tx,tx2024dkoq,2024-02-19T15:40:33.928Z,"48 km W of Mentone, Texas",earthquake,0.5394345013298155,0.8120599976494962,0.2,17,reviewed,tx,tx
2024-02-18T11:20:31.887Z,36.5607,66.8257,10,5,mb,119,46,3.595,0.6,us,us7000m003,2024-03-04T16:44:09.016Z,"22 km SSW of Balkh, Afghanistan",earthquake,7.28,1.812,0.045,159,reviewed,us,us
2024-02-18T11:17:29.800Z,38.815834,-122.8119965,1.44,0.76,md,8,78,0.007698,0.02,nc,nc74004311,2024-02-18T12:41:15.831Z,"6 km NW of The Geysers, CA",earthquake,0.38,1.01,0.04,10,automatic,nc,nc
2024-02-18T11:17:09.440Z,19.1911659240723,-155.507171630859,36.4700012207031,2.3599999,md,44,73,0.05549,0.119999997,hv,hv74115481,2024-02-18T11:18:57.600Z,"3 km WSW of Pāhala, Hawaii",earthquake,0.46,0.629999995,0.200000003,9,automatic,hv,hv
2024-02-18T11:13:39.545Z,38.7308,-119.2248,8.8,1.6,ml,4,169.2,0.341,0.038,nn,nn00873739,2024-02-21T20:18:33.863Z,"11 km SE of Smith, Nevada",earthquake,,25.8,0,1,reviewed,nn,nn
2024-02-18T11:10:05.763Z,7.1626,126.8449,91.558,4.4,mb,19,159,1.26,0.7,us,us7000m0ur,2024-03-04T16:45:58.040Z,"33 km ESE of Santiago, Philippines",earthquake,10.36,3.422,0.161,11,reviewed,us,us
2024-02-18T11:05:31.910Z,37.5411667,-118.8306667,3.56,0.92,md,16,289,0.04879,0.03,nc,nc74004306,2024-02-18T18:48:12.931Z,"14 km W of Toms Place, CA",earthquake,1.81,0.73,0.214,13,reviewed,nc,nc
2024-02-18T11:04:46.380Z,38.8346667,-122.8111667,2.14,1.66,md,47,30,0.01129,0.04,nc,nc74004301,2024-02-27T16:12:55.640Z,"8 km W of Cobb, CA",earthquake,0.13,0.22,0.173,39,reviewed,nc,nc
2024-02-18T11:02:17.320Z,60.0353333333333,-153.1315,0.69,-0.6,ml,4,230,,0.03,av,av92208356,2024-02-19T22:39:15.010Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.47,1.81,0.20646366955891,4,reviewed,av,av
2024-02-18T10:57:50.523Z,51.6711,-177.4044,23.9,1.7,ml,,,,0.59,ak,ak024297mnyk,2024-03-08T19:55:32.394Z,"57 km WSW of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2024-02-18T10:57:01.498Z,53.7833,-167.3154,76.5,1.8,ml,,,,0.45,ak,ak024297mk6d,2024-03-08T19:55:32.160Z,"52 km WSW of Dutch Harbor, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2024-02-18T10:56:56.400Z,44.3638333333333,-110.772833333333,2.09,-0.01,md,5,117,0.09556,0.13,uu,uu80040636,2024-02-22T18:53:38.440Z,"42 km SE of West Yellowstone, Montana",earthquake,0.49,5,0.330516940363784,4,reviewed,uu,uu
2024-02-18T10:50:59.870Z,34.0906667,-117.3023333,15.63,0.93,ml,30,138,0.1144,0.14,ci,ci40672352,2024-02-22T19:58:44.657Z,"2 km NNE of Colton, CA",earthquake,0.25,0.43,0.143,12,reviewed,ci,ci
2024-02-18T10:43:25.653Z,41.9469,-119.6005,6.5,1.5,ml,4,209.99,0.525,0.0475,nn,nn00873736,2024-02-21T19:59:45.858Z,"46 km ENE of Fort Bidwell, California",earthquake,,5.9,0.6,3,reviewed,nn,nn
2024-02-18T10:40:07.630Z,38.8323326,-122.8153305,1.52,0.44,md,8,105,0.009824,0.01,nc,nc74004296,2024-02-18T11:45:11.486Z,"8 km NW of The Geysers, CA",earthquake,0.34,1.1,0.29,8,automatic,nc,nc
2024-02-18T10:38:27.686Z,36.7499,-116.2806,8.8,0.1,ml,26,42.58,0.013,0.1077,nn,nn00873638,2024-02-19T02:20:52.914Z,"46 km ESE of Beatty, Nevada",earthquake,,0.6,0.23,13,reviewed,nn,nn
2024-02-18T10:38:06.724Z,51.5445,-176.2549,30.4,1.7,ml,,,,0.19,ak,ak024297ihz4,2024-03-08T19:55:31.944Z,"45 km SE of Adak, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2024-02-18T10:36:05.650Z,19.1005,-67.81,17,3.89,md,22,185,0.7888,0.57,pr,pr2024049000,2024-03-04T16:50:00.040Z,"84 km NE of Punta Cana, Dominican Republic",earthquake,2,4.35,0.09,15,reviewed,pr,pr
2024-02-18T10:35:56.770Z,42.4416,142.1959,116.146,4.2,mb,31,87,0.832,0.98,us,us7000m000,2024-03-04T16:51:09.040Z,"14 km NW of Niikappu, Japan",earthquake,2.86,7.677,0.2,7,reviewed,us,us
2024-02-18T10:24:25.620Z,60.8214,-148.603,18.1,1.3,ml,,,,0.67,ak,ak024297fjeq,2024-03-08T19:55:31.720Z,"6 km NE of Whittier, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2024-02-18T10:20:28.380Z,38.499,-112.892333333333,1.98,0.45,md,10,118,0.005156,0.09,uu,uu80000493,2024-02-21T23:11:55.490Z,"15 km NE of Milford, Utah",earthquake,0.3,0.52,0.160713796055919,3,reviewed,uu,uu
2024-02-18T10:20:24.340Z,38.4985,-112.89,2.25,0.28,md,10,109,0.004049,0.1,uu,uu80040576,2024-02-21T23:04:50.110Z,"15 km NE of Milford, Utah",earthquake,0.34,0.54,0.590663349142369,3,reviewed,uu,uu
2024-02-18T10:14:28.626Z,59.0317,-152.3468,49.2,1.8,ml,,,,0.55,ak,ak024297deha,2024-03-08T19:55:31.484Z,"43 km SW of Nanwalek, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2024-02-18T10:13:37.430Z,33.3066667,-116.2483333,6.07,1.23,ml,60,41,0.07561,0.17,ci,ci40672344,2024-02-22T19:30:08.270Z,"13 km ENE of Borrego Springs, CA",earthquake,0.16,0.53,0.149,39,reviewed,ci,ci
2024-02-18T10:02:47.500Z,35.52666667,-96.759,6.09,0.82,ml,24,64,0.01979611533,0.15,ok,ok2024dkma,2024-02-28T19:52:00.499Z,"8 km WNW of Prague, Oklahoma",earthquake,,0.3,0.16,9,reviewed,ok,ok
2024-02-18T10:00:45.530Z,17.9156666666667,-66.2881666666667,13.5,2.37,md,7,190,0.1237,0.07,pr,pr71440363,2024-02-18T10:12:53.780Z,"6 km S of Salinas, Puerto Rico",earthquake,0.66,0.39,0.241488035920208,6,reviewed,pr,pr
2024-02-18T09:37:30.214Z,60.9971,-151.5879,70.6,1.6,ml,,,,0.57,ak,ak024296wwgh,2024-03-08T19:55:23.135Z,"25 km WSW of Tyonek, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2024-02-18T09:34:23.968Z,65.6035,-165.2061,4.1,1.1,ml,,,,0.96,ak,ak024296w8u4,2024-03-08T19:55:31.284Z,"65 km NE of Teller, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2024-02-18T09:25:15.440Z,54.758,-164.149666666667,9.37,1.07,ml,5,300,,0.25,av,av91132633,2024-02-19T22:45:19.030Z,"48 km WSW of False Pass, Alaska",earthquake,1.68,1.62,0.308998805772777,5,reviewed,av,av
2024-02-18T09:22:08.040Z,35.9153333,-117.6951667,2.17,1.27,ml,27,63,0.04876,0.13,ci,ci40672336,2024-02-19T20:28:19.893Z,"19 km E of Little Lake, CA",earthquake,0.13,0.22,0.078,14,reviewed,ci,ci
2024-02-18T09:20:54.200Z,19.3846664428711,-155.27799987793,1.00999999046326,1.86,ml,17,111,0.003968,0.140000001,hv,hv74115431,2024-02-18T09:23:31.180Z,"7 km SW of Volcano, Hawaii",earthquake,0.26,0.189999998,0.21,7,automatic,hv,hv
2024-02-18T09:15:12.380Z,38.7888336,-122.7685013,2.74,0.77,md,13,79,0.01363,0.02,nc,nc74004291,2024-02-18T11:17:11.483Z,"2 km NW of The Geysers, CA",earthquake,0.3,0.65,0.06,14,automatic,nc,nc
2024-02-18T09:14:11.110Z,38.4993333333333,-112.890666666667,2.01,0.64,md,10,109,0.003874,0.08,uu,uu80040446,2024-02-22T23:09:01.280Z,"15 km NE of Milford, Utah",earthquake,0.3,0.54,0.523932335404113,4,reviewed,uu,uu
2024-02-18T09:09:34.050Z,48.4455,-123.2125,17.94,0.81,ml,9,155,0.08171,0.17,uw,uw61983466,2024-02-19T00:06:17.640Z,"6 km E of Oak Bay, Canada",earthquake,0.69,1.42,0.037453792064147395,2,reviewed,uw,uw
2024-02-18T09:01:08.260Z,34.0318333,-116.971,13.39,1.03,ml,51,30,0.06812,0.14,ci,ci40672328,2024-02-22T19:10:28.110Z,"7 km E of Yucaipa, CA",earthquake,0.13,0.4,0.146,25,reviewed,ci,ci
2024-02-18T08:59:15.316Z,41.3983,78.9469,10,4.4,mb,82,72,0.283,0.68,us,us7000lzzr,2024-03-08T00:12:06.040Z,"111 km WNW of Aykol, China",earthquake,3.15,1.869,0.075,51,reviewed,us,us
2024-02-18T08:58:50.260Z,38.5005,-112.890333333333,1.85,0.54,md,12,96,0.003091,0.1,uu,uu80040406,2024-02-22T23:01:56.640Z,"15 km NE of Milford, Utah",earthquake,0.29,0.45,0.452710156827004,4,reviewed,uu,uu
2024-02-18T08:57:53.160Z,38.5001666666667,-112.891666666667,1.82,0.85,md,15,49,0.004188,0.1,uu,uu80040401,2024-02-22T16:54:34.730Z,"15 km NE of Milford, Utah",earthquake,0.25,0.42,0.453019468807923,6,reviewed,uu,uu
2024-02-18T08:57:52.613Z,-56.299,-142.1852,10,5.1,mb,29,141,25.148,0.62,us,us7000m04j,2024-03-07T23:59:45.040Z,"Pacific-Antarctic Ridge",earthquake,14.17,1.857,0.11,27,reviewed,us,us
2024-02-18T08:56:23.980Z,47.0758333333333,-114.1295,8.43,0.94,ml,12,75,0.1557,0.1,mb,mb90040963,2024-02-18T15:30:38.910Z,"5 km NNW of Evaro, Montana",earthquake,0.33,1.49,0.397683398444711,3,reviewed,mb,mb
2024-02-18T08:56:09.740Z,28.939,-98.209,8.667,2.1,ml,22,84,0.2,0.3,tx,tx2024dkjv,2024-02-21T16:50:38.757Z,"19 km SW of Poth, Texas",earthquake,1.5220157575815079,3.9896755029044315,0.1,18,reviewed,tx,tx
2024-02-18T08:55:54.800Z,17.9271666666667,-66.294,13.1,2.44,md,9,183,0.1159,0.22,pr,pr71440348,2024-02-18T09:39:16.860Z,"5 km S of Salinas, Puerto Rico",earthquake,0.81,0.62,0.21299452329249,6,reviewed,pr,pr
2024-02-18T08:54:34.560Z,44.7323333333333,-111.262333333333,13.52,0.62,md,11,212,0.1313,0.13,uu,uu80040391,2024-02-20T19:33:49.700Z,"7 km SW of Hebgen Lake Estates, Montana",earthquake,0.71,1.38,0.174486364083101,7,reviewed,uu,uu
2024-02-18T08:53:35.730Z,38.4988333333333,-112.889833333333,1.73,0.84,md,12,68,0.003713,0.09,uu,uu80040386,2024-02-21T18:29:25.330Z,"15 km NE of Milford, Utah",earthquake,0.3,0.47,0.384683976279298,4,reviewed,uu,uu
2024-02-18T08:53:10.680Z,38.8069992,-122.8221664,2.35,1.07,md,22,66,0.005787,0.02,nc,nc74004286,2024-02-18T11:16:13.312Z,"7 km WNW of The Geysers, CA",earthquake,0.21,0.48,0.2,23,automatic,nc,nc
2024-02-18T08:52:52.216Z,58.1623,-151.7665,20.3,2,ml,,,,0.63,ak,ak024296eqat,2024-03-08T19:55:31.047Z,"50 km ENE of Ouzinkie, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2024-02-18T08:46:07.830Z,38.5008333333333,-112.890833333333,1.99,-0.03,md,10,107,0.003373,0.1,uu,uu80040371,2024-02-21T18:15:51.080Z,"15 km NE of Milford, Utah",earthquake,0.33,0.52,0.273623372426501,3,reviewed,uu,uu
2024-02-18T08:44:05.821Z,60.9753,-152.453,104.7,1.6,ml,,,,0.36,ak,ak024296cwzq,2024-03-08T19:55:30.825Z,"70 km WNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2024-02-18T08:41:24.661Z,60.1744,-141.234,12.3,1.3,ml,,,,0.83,ak,ak024296cbbp,2024-03-08T19:55:22.878Z,"109 km NW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2024-02-18T08:38:33.200Z,18.0193333333333,-66.2413333333333,9.16,2.42,md,5,168,0.01151,0.23,pr,pr71440343,2024-02-18T09:02:50.590Z,"2 km NE of Coco, Puerto Rico",earthquake,0.77,1.07,0.145292935453658,2,reviewed,pr,pr
2024-02-18T08:38:22.960Z,34.0135,-116.771,17.51,1.01,ml,48,75,0.03741,0.16,ci,ci40672320,2024-02-22T18:57:55.610Z,"11 km N of Cabazon, CA",earthquake,0.17,0.4,0.122,26,reviewed,ci,ci
2024-02-18T08:38:13.957Z,59.3863,-152.8871,73.3,1.7,ml,,,,0.47,ak,ak024296bnbn,2024-03-08T19:55:30.598Z,"55 km W of Nanwalek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2024-02-18T08:37:50.210Z,38.5095,-112.887833333333,0.06,0.06,md,9,118,0.006822,0.13,uu,uu80040356,2024-02-21T22:22:39.760Z,"16 km NE of Milford, Utah",earthquake,0.38,0.85,0.526329508923168,4,reviewed,uu,uu
2024-02-18T08:32:45.290Z,33.0431667,-116.0665,8.78,1.15,ml,51,43,0.1408,0.19,ci,ci40672312,2024-02-22T18:49:28.874Z,"13 km SSE of Ocotillo Wells, CA",earthquake,0.16,0.87,0.137,21,reviewed,ci,ci
2024-02-18T08:22:51.820Z,38.814,-122.8188333,2.63,1.08,md,39,51,0.00957,0.03,nc,nc74004281,2024-02-27T07:26:44.040Z,"7 km NW of The Geysers, CA",earthquake,0.15,0.28,0.15,33,reviewed,nc,nc
2024-02-18T08:21:38.701Z,62.4908,-149.9048,49.4,1.3,ml,,,,0.54,ak,ak0242968226,2024-03-08T19:55:30.371Z,"11 km ENE of Chase, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2024-02-18T08:21:33.914Z,59.499,-152.6616,70.3,1.6,ml,,,,0.28,ak,ak02429681ov,2024-03-08T19:55:30.148Z,"44 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-02-18T08:11:29.890Z,38.8343333,-122.8178333,1.69,0.34,md,20,61,0.01249,0.02,nc,nc74004276,2024-02-27T00:55:23.982Z,"8 km NW of The Geysers, CA",earthquake,0.27,0.34,0.223,19,reviewed,nc,nc
2024-02-18T08:09:45.109Z,29.4894,-42.7126,10,4.5,mb,23,114,21.356,0.98,us,us7000m0um,2024-03-08T00:31:49.040Z,"northern Mid-Atlantic Ridge",earthquake,6.49,1.911,0.145,14,reviewed,us,us
2024-02-18T08:06:37.950Z,38.8311653,-122.8181686,1.36,1.02,md,18,52,0.01001,0.03,nc,nc74004271,2024-02-18T08:47:16.495Z,"8 km NW of The Geysers, CA",earthquake,0.21,0.53,0.1,19,automatic,nc,nc
2024-02-18T08:06:15.450Z,38.8363333,-122.8115,1.56,0.33,md,16,61,0.01297,0.03,nc,nc74004266,2024-02-27T06:08:23.200Z,"8 km WNW of Cobb, CA",earthquake,0.24,0.48,0.357,16,reviewed,nc,nc
2024-02-18T07:54:30.230Z,38.8131676,-122.7948303,1.64,0.95,md,9,88,0.005205,0.01,nc,nc74004261,2024-02-18T10:19:14.004Z,"5 km NW of The Geysers, CA",earthquake,0.44,0.71,0.22,9,automatic,nc,nc
2024-02-18T07:50:24.221Z,56.7321,-156.9967,67.9,2.1,ml,,,,0.3,ak,ak024295st3q,2024-03-08T19:55:29.910Z,"90 km SSE of Ugashik, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2024-02-18T07:48:18.790Z,62.8175,-149.6917,71.7,1.4,ml,,,,0.55,ak,ak024295sd9k,2024-03-08T19:55:22.643Z,"46 km NNE of Chase, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2024-02-18T07:48:11.038Z,28.915,-98.242,3.4424,1.7,ml,11,77,0.2,0.2,tx,tx2024dkhr,2024-02-28T17:48:14.774Z,"23 km WSW of Falls City, Texas",earthquake,2.115736372808002,3.427042177982027,0.1,6,reviewed,tx,tx
2024-02-18T07:46:40.551Z,31.633,-104.03,6.1511,1.8,ml,17,45,0,0.1,tx,tx2024dkho,2024-02-19T15:24:05.835Z,"41 km W of Mentone, Texas",earthquake,0.6146991038978286,0.5726955252246979,0.3,13,reviewed,tx,tx
2024-02-18T07:46:26.200Z,38.8236667,-122.7593333,1.08,-0.1,md,7,242,0.0107,0.02,nc,nc74004256,2024-02-20T04:17:49.163Z,"3 km W of Cobb, CA",earthquake,0.84,0.54,0.388,5,reviewed,nc,nc
2024-02-18T07:45:03.340Z,38.8238335,-122.757164,0.59,0.77,md,8,223,0.01196,0.03,nc,nc74004251,2024-02-18T08:02:16.271Z,"3 km W of Cobb, CA",earthquake,0.65,1.16,0.15,9,automatic,nc,nc
2024-02-18T07:35:52.530Z,17.9996666666667,-66.3063333333333,12.88,2.2,md,6,208,0.07424,0.26,pr,pr71440333,2024-02-18T07:59:29.550Z,"2 km NE of Las Ochenta, Puerto Rico",earthquake,1.87,0.83,0.185475578660216,5,reviewed,pr,pr
2024-02-18T07:34:59.340Z,38.8406667,-122.8368333,1.5,-0.17,md,16,118,0.002326,0.02,nc,nc74004246,2024-02-27T00:48:23.286Z,"10 km NW of The Geysers, CA",earthquake,0.24,0.47,0.186,14,reviewed,nc,nc
2024-02-18T07:34:49.440Z,17.9291666666667,-66.291,13.69,3,md,39,182,0.1128,0.26,pr,pr71440323,2024-03-08T00:45:13.040Z,"5 km S of Salinas, Puerto Rico",earthquake,0.46,0.33,0.118577484809395,7,reviewed,pr,pr
2024-02-18T07:31:51.989Z,38.7812,-119.59,12.6,1.5,ml,11,56.58,0.114,0.1429,nn,nn00873635,2024-02-18T22:15:40.741Z,"9 km WNW of Topaz Ranch Estates, Nevada",earthquake,,1.2,0.45,4,reviewed,nn,nn
2024-02-18T07:29:19.795Z,-16.085,-174.6124,219.666,5.6,mww,130,44,3.82,0.72,us,us7000lzz2,2024-03-08T01:20:54.969Z,"88 km W of Hihifo, Tonga",earthquake,7.53,4.24,0.062,25,reviewed,us,us
2024-02-18T07:25:58.460Z,57.6013333333333,-155.829333333333,13.7,0.67,ml,5,260,,0.32,av,av92208266,2024-02-19T22:19:50.340Z,"82 km W of Karluk, Alaska",earthquake,3.19,2.62,0.153354365527222,5,reviewed,av,av
2024-02-18T07:21:47.290Z,38.8328323,-122.8156662,1.53,1.08,md,19,54,0.01039,0.02,nc,nc74004241,2024-02-18T07:38:14.138Z,"8 km NW of The Geysers, CA",earthquake,0.21,0.55,0.28,20,automatic,nc,nc
2024-02-18T07:14:42.800Z,35.4446,139.9093,84.19,4.5,mb,75,128,1.761,0.83,us,us7000lzyx,2024-03-08T22:56:44.999Z,"7 km NNW of Kisarazu, Japan",earthquake,7,6.765,0.072,57,reviewed,us,us
2024-02-18T07:08:21.000Z,35.52733333,-96.76216667,6,0.5,ml,27,76,0.02159576217,0.17,ok,ok2024dkgh,2024-02-28T19:08:14.486Z,"8 km WNW of Prague, Oklahoma",earthquake,,0.4,0.15,8,reviewed,ok,ok
2024-02-18T06:56:41.700Z,38.8148333,-122.8293333,1.79,1.25,md,33,36,0.005958,0.03,nc,nc74004236,2024-02-27T00:42:11.240Z,"8 km WNW of The Geysers, CA",earthquake,0.13,0.21,0.162,30,reviewed,nc,nc
2024-02-18T06:53:52.050Z,49.0245,-123.37233333333333,4.18,1,ml,10,187,0.3786,2.42,uw,uw61983456,2024-02-18T23:52:38.020Z,"21 km W of Tsawwassen, Canada",earthquake,8.09,99,0.46335427424429987,4,reviewed,uw,uw
2024-02-18T06:53:17.520Z,44.3391666666667,-114.818166666667,7.9,1.85,ml,11,86,0.2338,0.18,mb,mb90041163,2024-02-20T21:57:27.020Z,"16 km NE of Stanley, Idaho",earthquake,0.54,1.05,0.191206275173957,13,reviewed,mb,mb
